,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
143,Asus Zenfone 5 A500CG (2014),True,True,False,False,"2014, January. Released 2014, April",Discontinued,148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in),145 g (5.11 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass 3,,"Android 4.3 (Jelly Bean), upgradable to 5.0.2 (Lollipop)",Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"8GB 2GB RAM, 16GB 2GB RAM, 32GB 2GB RAM","8 MP, f/2.0, AF",LED flash,1080p@30fps,"2 MP, f/2.4",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 2110 mAh, non-removable",,Up to 18 h 30 min (3G),"Charcoal Black, Pearl White, Cherry Red, Champagne Gold, Twilight Purple","T00J, T00J-D",1.18 W/kg (head) ,0.53 W/kg (head) ,About 130 EUR,,,"28,673,253 hits",
144,Asus Zenfone 4 (2014),True,True,False,False,"2014, January. Released 2014, May",Discontinued,124.4 x 61.4 x 6.3 - 11.2 mm,115 g (4.06 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,TFT,"4.0 inches, 45.5 cm2 (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Corning Gorilla Glass 3,,"Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"4GB 1GB RAM, 8GB 1GB RAM","5 MP, AF",,1080p@30fps,Yes,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,No,"microUSB 2.0, OTG","Accelerometer, proximity","Li-Po 1600/1200 mAh, removable",,Up to 10 h,"Charcoal Black, Pearl White, Cherry Red, Sky Blue, Solar Yellow","T00I, A400CG, A400CXG",1.18 W/kg (head) ,0.53 W/kg (head) ,About 130 EUR,,,"13,291,525 hits",
145,Asus PadFone mini 4G (Intel),True,True,True,False,"2014, September. Released 2014, September",Discontinued,132 x 66.7 x 6.3 - 12.5 mm,150 g (5.29 oz),,Mini-SIM,"Padfone Station with 7 inches IPS LCD display, 800 x 1280 pixels (Corning Gorilla Glass 3), 2200 mAh battery, 203.7 x 119.4 x 13.9-19.9 mm, 299 grams",IPS LCD,"4.5 inches, 55.8 cm2 (~63.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Corning Gorilla Glass 3,,Android 4.4.2 (KitKat),Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,"5 MP, AF",LED flash,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2060 mAh, removable",,Up to 29 h (2G) / Up to 17 h (3G),"Charcoal Black, Pearl White, Cherry Red",,,,About 300 EUR,,,"127,506 hits",
146,Asus PadFone mini (Intel),True,True,False,False,"2014, January. Released 2014, June",Discontinued,124.4 x 61.4 x 6.3 - 11.2 mm,116 g (4.09 oz),,"Dual SIM (Micro-SIM, dual stand-by)","Padfone Station with 7 inches IPS+ LCD display, 800 x 1280 pixels, 2100 mAh battery, 199.9 x 119.5 x 13.9 mm, 260 grams.",IPS+ LCD,"4.0 inches, 45.5 cm2 (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,"Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, proximity","Li-Po 1170 mAh, non-removable",,,"Black, White, Red, Blue, Yellow",,,,About 210 EUR,,,"412,695 hits",
147,Asus PadFone mini,True,True,False,False,"2013, December. Released 2014, December",Discontinued,129.3 x 65.6 x 8.7 mm (5.09 x 2.58 x 0.34 in),105 g (3.70 oz),,"Dual SIM (Micro-SIM, dual stand-by)","Padfone Station with 7 inches Super IPS LCD display, 800 x 1280 pixels, 2200 mAh battery, 199.9 x 119.5 x 11.8-17.7 mm, 310 grams.",Super IPS LCD,"4.3 inches, 51.0 cm2 (~60.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,,Android 4.3 (Jelly Bean),Qualcomm MSM8226 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),16GB 1GB RAM,"8 MP, AF",LED flash,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 1500 mAh, removable",,Up to 22 h (3G),"Titanium Black, Platinum White, Soft Pink",,,0.47 W/kg (head) 0.40 W/kg (body) ,About 290 EUR,,,"796,600 hits",
148,Asus Transformer Book Trio,True,False,False,False,"2013, September. Released 2013, September",Discontinued,304.8 x 193 x 9.7 mm (12.00 x 7.60 x 0.38 in),-,,No,Optional Windows 8 PC Station with standard QWERTY keyboard and trackpad.,IPS LCD,"11.6 inches, 371.0 cm2 (~63.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~190 ppi density)",,,Android 4.2 (Jelly Bean),Intel Atom,,,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","5 MP, AF",,1080p@30fps,1.2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",3.0,No,No,No,microUSB 2.0,"Accelerometer, gyro, compass",Li-Po (19 Wh),,,Black,,,,,,,"262,294 hits",
149,Asus PadFone Infinity 2,True,True,True,False,"2013, September. Released 2013, October",Discontinued,143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),145 g (5.11 oz),,Nano-SIM,"Padfone Station with 10.1 inches IPS display, 1920 x 1200 pixels, 5000 mAh battery, front camera. 264.6 x 181.6 x 10.6 mm, 532 grams.",Super IPS+ LCD,"5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass,,"Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop)",Qualcomm Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, AF",LED flash,1080p@30fps,2 MP,,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",Yes,FM radio,"microUSB 2.0 (SlimPort TV-out), OTG","Accelerometer, gyro, proximity, compass","Li-Po 2400 mAh, non-removable",,Up to 19 h (3G),"Titanium Black, Platinum White",,,,About 730 EUR,,,"799,589 hits",
150,Asus Memo Pad 10,True,False,False,False,"2013, September. Released 2013, November",Discontinued,256 x 174.6 x 10.5 mm (10.08 x 6.87 x 0.41 in),522 g (1.15 lb),,No,,IPS LCD,"10.1 inches, 295.8 cm2 (~66.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",,,Android 4.2 (Jelly Bean),Rockchip RK101,Quad-core 1.6 GHz,,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",2 MP,,720p,1.2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,3.0,"GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, compass","Li-Po 5070 mAh, non-removable",,Up to 9 h 30 min (multimedia),"Gray, White, Pink",,,,About 250 EUR,,,"415,205 hits",
151,Asus Memo Pad 8 ME180A,True,False,False,False,"2013, September. Released 2013, November",Discontinued,212.4 x 127.4 x 10 mm (8.36 x 5.02 x 0.39 in),350 g (12.35 oz),,No,,IPS LCD,"8.0 inches, 185.6 cm2 (~68.6% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,,Android 4.2.2 (Jelly Bean),,Quad-core 1.6 GHz Cortex-A9,,microSDXC (dedicated slot),16GB 1GB RAM,5 MP,,720p,1.2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, EDR",No,No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 3950 mAh, non-removable",,Up to 9 h (multimedia),"Gray, White, Pink",,,,About 150 EUR,,,"581,429 hits",
152,Asus Fonepad 7,True,True,True,False,"2013, September. Released 2013, October",Discontinued,196.8 x 120 x 10.5 mm (7.75 x 4.72 x 0.41 in),328 g (11.57 oz),,Micro-SIM,,IPS LCD,"7.0 inches, 142.1 cm2 (~60.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",,1080p@30fps,1.2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual band",3.0,"GPS, GLONASS",No,No,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,Up to 10 h (multimedia) (2G) / Up to 28 h (3G),"Sapphire black, Diamond white",,,,About 220 EUR,,,"4,651,427 hits",
153,Asus Google Nexus 7 (2013),True,True,True,False,"2013, July. Released 2013, July",Discontinued,200 x 114 x 8.7 mm (7.87 x 4.49 x 0.34 in),"290 g (Wi-Fi), 299 g (LTE) (10.55 oz)",,Micro-SIM,,LED-backlit IPS LCD,"7.0 inches, 142.1 cm2 (~62.3% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",Corning Gorilla Glass,,"Android 4.3 (Jelly Bean), upgradable to 6.0 (Marshmallow)",Qualcomm Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM","5 MP, f/2.4, AF",,1080p@30fps,1.2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, LE",GPS,Yes,No,microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass","Li-Ion 3950 mAh, non-removable",Wireless (Qi),Up to 9 h (multimedia),Black,,,,About 230 EUR,,,"4,224,218 hits",
154,Asus Fonepad Note FHD6,True,True,False,False,"2013, June. Released 2013, November",Discontinued,164.8 x 88.8 x 10.3 mm (6.49 x 3.50 x 0.41 in),210 g (7.41 oz),,Micro-SIM,Stylus,Super IPS+ LCD,"6.0 inches, 99.2 cm2 (~67.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","8 MP, AF",,1080p@30fps,1.2 MP,,720p,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","3.0, A2DP, EDR","GPS, GLONASS",Yes,No,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 3200 mAh, non-removable (15 Wh)",,Up to 23 h,"White, Black",,,,About 350 EUR,,,"975,709 hits",
155,Asus Transformer Pad TF701T,True,False,False,False,"2013, June. Released 2013, November",Discontinued,263 x 180.8 x 8.9 mm (10.35 x 7.12 x 0.35 in),585 g (1.29 lb),,No,Optional mobile dock with standard QWERTY keyboard and trackpad,"Super IPS+ LCD,","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~299 ppi density)",Corning Gorilla Glass 2,,Android 4.2 (Jelly Bean),Nvidia Tegra 4 T40X,Quad-core 1.9 GHz Cortex-A15,ULP GeForce,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM","5 MP, AF",HDR,1080p@30fps,1.2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","3.0, A2DP, EDR",GPS,No,No,microUSB 2.0,"Accelerometer, gyro, compass",Li-Po (31 Wh),,Up to 13 h (multimedia),Silver,,,,About 400 EUR,,,"399,623 hits",
156,Asus Memo Pad FHD10,True,False,False,False,"2013, June. Released 2013, August",Discontinued,264.6 x 182.4 x 9.5 mm (10.42 x 7.18 x 0.37 in),580 g (1.28 lb),,No,,"IPS LCD,","10.0 inches, 290.0 cm2 (~60.1% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~226 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.3 (Jelly Bean), Waveshare UI",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","5 MP, AF",,1080p@30fps,1.2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band",3.0,GPS,No,No,2.0,"Accelerometer, gyro, compass","Li-Ion 6760 mAh, non-removable (25 Wh)",,Up to 10 h (multimedia),"Royal Blue, Silk White, Vivid Pink",,,,,,,"354,951 hits",
157,Asus Memo Pad HD7 8 GB,True,False,False,False,"2013, June. Released 2013, July",Discontinued,196.8 x 120.6 x 10.8 mm (7.75 x 4.75 x 0.43 in),302 g (10.65 oz),,No,,IPS LCD,"7.0 inches, 142.1 cm2 (~59.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.2.2 (Jelly Bean), Waveshare UI",Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,2 MP,,720p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,No,microUSB 2.0,"Accelerometer, compass",Li-Po (15 Wh),,Up to 10 h (multimedia),"Black, Gray, White, Pink, Green",,,,About 100 EUR,,,"228,601 hits",
158,Asus Memo Pad HD7 16 GB,True,False,False,False,"2013, June. Released 2013, July",Discontinued,196.8 x 120.6 x 10.8 mm (7.75 x 4.75 x 0.43 in),302 g (10.65 oz),,No,,IPS LCD,"7.0 inches, 142.1 cm2 (~59.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.2.2 (Jelly Bean), Waveshare UI",Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),16GB 1GB RAM,"5 MP, AF",,1080p@30fps,1.2 MP,,720p,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,No,microUSB 2.0,"Accelerometer, compass",Li-Po (15 Wh),,Up to 10 h (multimedia),"Black, Gray, White, Pink, Green",ME173X,,,About 130 EUR,,,"1,098,630 hits",
159,Asus Fonepad,True,True,False,False,"2013, February. Released 2013, April",Discontinued,196.4 x 120.1 x 10.4 mm (7.73 x 4.73 x 0.41 in),340 g (11.99 oz),,Micro-SIM,,IPS LCD,"7.0 inches, 142.1 cm2 (~60.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,Android 4.1 (Jelly Bean),Intel Atom Z2420 / Intel Atom Z2460,1.2 GHz / 1.6 GHz,PowerVR SGX540,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM","3.15 MP, AF (selected markets only)",,720p,1.2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 4270 mAh, non-removable (16 Wh)",,Up to 9 h (multimedia),"Titanium Gray, Champagne Gold",,,,About 260 EUR,,,"2,119,264 hits",
160,Asus PadFone Infinity,True,True,True,False,"2013, February. Released 2013, April",Discontinued,143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),141 g (4.97 oz),,Nano-SIM,"Padfone Station with 10.1 inches IPS display, 1920 x 1200 pixels, 5000 mAh battery, 1 MP front camera. 264.6 x 181.6 x 10.7mm, 530g.",Super IPS+ LCD,"5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass,,"Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Qualcomm APQ8064T Snapdragon 600,Quad-core 1.7 GHz Krait,Adreno 320,No,"32GB 2GB RAM, 64GB 2GB RAM","13 MP, AF",LED flash,1080p@30fps,2 MP,,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",Yes,FM radio,"microUSB 2.0 (SlimPort TV-out), OTG","Accelerometer, gyro, proximity, compass","Li-Po 2400 mAh, non-removable",,Up to 19 h,"Titanium Gray, Champagne Gold, Hot Pink",,,,About 1000 EUR,,,"1,215,033 hits",
161,Asus Memo Pad Smart 10,True,False,False,False,"2013, February. Released 2013, May",Discontinued,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),580 g (1.28 lb),,No,,LED-backlit IPS LCD,"10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",,,Android 4.1 (Jelly Bean),Nvidia Tegra 3 T33,Quad-core 1.2 GHz,ULP GeForce,microSDHC (dedicated slot),16GB 1GB RAM,"5 MP, AF",,Yes,1.2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual band","3.0, A2DP, EDR",GPS,No,No,microUSB 2.0,"Accelerometer, gyro, compass",Li-Po (19 Wh),,Up to 8 h 30 min (multimedia),"Crystal White, Midnight Blue, Fuchsia Pink",,,,About 230 EUR,,,"419,829 hits",
162,Asus Memo Pad ME172V,True,False,False,False,"2013, January. Released 2013, January",Discontinued,196.2 x 119.2 x 11.2 mm (7.72 x 4.69 x 0.44 in),370 g (13.05 oz),,No,,"LED-backlit LCD,","7.0 inches, 137.9 cm2 (~59.0% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,,Android 4.1 (Jelly Bean),VIA WM8950,1.0 GHz,Mali-400,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",1 MP,,720p,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,No,No,No,No,microUSB 2.0,Accelerometer,"Li-Po 4270 mAh, non-removable (16 Wh)",,Up to 7 h (multimedia),"Sugar White, Titanium Gray, Cherry Pink",,,,About 110 EUR,,,"1,292,087 hits",
163,Asus Google Nexus 7 Cellular,True,True,False,False,"2012, October. Released 2012, November",Discontinued,198.5 x 120 x 10.5 mm (7.81 x 4.72 x 0.41 in),347 g (12.24 oz),,Micro-SIM,,LED-backlit IPS LCD,"7.0 inches, 142.1 cm2 (~59.6% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Corning Gorilla Glass,,"Android 4.1 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Nvidia Tegra 3,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,No,"16GB 1GB RAM, 32GB 1GB RAM",1.2 MP,,720p,No,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",3.0,GPS,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 4325 mAh, non-removable (16 Wh)",,Up to 9 h (multimedia),Black,,,,About 230 EUR,,,"1,205,363 hits",
164,Asus VivoTab RT TF600T,True,False,False,False,"2012, October. Released 2012, November",Discontinued,262.5 x 170.9 x 8.3 mm (10.33 x 6.73 x 0.33 in),525 g (1.16 lb),,No,,Super IPS+ LCD,"10.1 inches, 281.1 cm2 (~62.7% screen-to-body ratio)","1366 x 768 pixels, 16:9 ratio (~155 ppi density)",Corning Gorilla Glass,TruVivid technology,Microsoft Windows RT,Nvidia Tegra 3 T30,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,,"Yes, with quad speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,Yes,No,"2.0, OTG","Accelerometer, gyro, compass",Li-Po (25 Wh),,Up to 9 h,Gray,,,,About 420 EUR,,,"503,389 hits",
165,Asus PadFone 2,True,True,True,False,"2012, October. Released 2012, December",Discontinued,137.9 x 68.9 x 9 mm (5.43 x 2.71 x 0.35 in),135 g (4.76 oz),,Micro-SIM,"Optional Padfone Station with 10.1 inches IPS display, 1280 x 800 pixels @ 514 g, 5000 mAh battery.",Super IPS+ LCD,"4.7 inches, 60.9 cm2 (~64.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Corning Gorilla Glass,,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.4.2 (KitKat)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","13 MP, AF",LED flash,"1080p@30fps, 720p@60fps",1.2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,Yes,FM radio,"microUSB 2.0 (MHL TV-out), OTG","Accelerometer, gyro, proximity, compass","Li-Ion 2140 mAh, non-removable",,Up to 16 h,"Black, White",,,,About 450 EUR,,Endurance rating 56h,"1,783,042 hits",
166,Asus Google Nexus 7,True,False,False,False,"2012, June. Released 2012, July",Discontinued,198.5 x 120 x 10.5 mm (7.81 x 4.72 x 0.41 in),340 g (11.99 oz),,No,,LED-backlit IPS LCD,"7.0 inches, 142.1 cm2 (~59.6% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Corning Gorilla Glass,,"Android 4.1.2 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Nvidia Tegra 3,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,No,"8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM",1.2 MP,,720p,No,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,3.0,GPS,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 4325 mAh battery (16 Wh),,Up to 10 h (multimedia),Black,,,1.39 W/kg (body) ,About 150 EUR,,,"7,307,571 hits",
167,Asus Transformer Pad Infinity 700 LTE,True,True,True,False,"2012, February. Released 2012, Q4",Discontinued,262.9 x 180.8 x 8.4 mm (10.35 x 7.12 x 0.33 in),625 g (1.38 lb),,Mini-SIM,Optional mobile dock with standard QWERTY keyboard and trackpad,"Super IPS+ LCD,","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Corning Gorilla Glass 2,ASUS Waveshare UI_,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.1 (Jelly Bean)",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP, EDR","GPS, A-GPS",,No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,Up to 10 h (multimedia),"Amethyst Gray, Champagne Gold",,,,About 430 EUR,,,"427,146 hits",
168,Asus Transformer Pad Infinity 700 3G,True,True,False,False,"2012, February. Released 2012, Q3",Discontinued,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,Mini-SIM,Optional mobile dock with standard QWERTY keyboard and trackpad,"Super IPS+ LCD,","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Corning Gorilla Glass 2,ASUS Waveshare UI_,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","GPS, A-GPS",,No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,Up to 10 h (multimedia),"Amethyst Gray, Champagne Gold",,,,About 430 EUR,,,"386,027 hits",
169,Asus Transformer Pad TF300TG,True,True,False,False,2012. Released 2012,Discontinued,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),635 g (1.40 lb),,Yes,Optional mobile dock with standard QWERTY keyboard and trackpad,LED-backlit IPS LCD,"10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",,,"Android 4.0 (Ice Cream Sandwich), Waveshare UI",Nvidia Tegra 3 T30L,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM","8 MP, AF",,1080p@30fps,1.2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, EDR",GPS,No,No,2.0,"Accelerometer, gyro, compass",Li-Po (22 Wh),,Up to 9 h 30 min (multimedia),"Royal Blue, Iceberg White, Torch Red",,,,,,,"218,507 hits",
