,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
12,Asus Zenfone 9,True,True,True,True,"2022, July 28","Available. Released 2022, September 15",146.5 x 68.1 x 9.1 mm (5.77 x 2.68 x 0.36 in),169 g (5.96 oz),"Glass front (Gorilla Glass Victus), plastic back, aluminum frame",Nano-SIM + Nano-SIM,IP68 dust/water resistant (up to 1.5m for 30 min),"Super AMOLED, 120Hz, HDR10+, 1100 nits (peak)","5.9 inches, 84.4 cm2 (~84.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~445 ppi density)",Corning Gorilla Glass Victus,Always-on display,"Android 12, upgradable to Android 14",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 16GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, gimbal OIS__12 MP, f/2.2, 14mm, 113° (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF","LED flash, HDR, panorama","8K@24fps, 4K@30/60/120fps, 1080p@30/60/240fps; gyro-EIS, HDR","12 MP, f/2.5, 28mm (standard), 1/2.93"", 1.22µm, dual pixel PDAF",,"4K@30fps, 1080p@30/60fps","Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive, aptX Lossless","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",Li-Po 4300 mAh,"30W wired, PD3.0, PPS, QC4__5W reverse wired",,"Starry Blue, Moonlight White, Sunset Red, Midnight Black","AI2202-1A006EU, AI2202, AI2202_B",,,€ 445.74 / £ 425.75,__AnTuTu: 1083092 (v9)__GeekBench: 4338 (v5.1)__GFXBench: 89fps (ES 3.1 onscreen),Endurance rating 108h,"3,061,642 hits",4.3
13,Asus ROG Phone 6 Pro,True,True,True,True,"2022, July 05","Available. Released 2022, July 13",173 x 77 x 10.3 mm (6.81 x 3.03 x 0.41 in),239 g (8.43 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,"IPX4 water resistant__2"" OLED display (on the back)__Pressure sensitive zones (Gaming triggers)","AMOLED, 1B colors, 165Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.2% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 12, upgradable to Android 13",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,512GB 18GB RAM,"50 MP, f/1.9, (wide), 1/1.56"", 1.0µm, PDAF__13 MP, f/2.2, (ultrawide)__5 MP, (macro)","LED flash, HDR, panorama","8K@24fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","12 MP, 28mm (wide)","Panorama, HDR",1080p@30fps,"Yes, with stereo speakers (2 amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive, aptX Lossless","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 100% in 42 min__10W reverse wired",,Storm White,AI2201_D,,,About 800 EUR,"__AnTuTu: 973756 (v8), 1103188 (v9)__GeekBench: 3980 (v5.1)__GFXBench: 79fps (ES 3.1 onscreen)",Endurance rating 119h,"1,246,328 hits",4.6
14,Asus ROG Phone 6,True,True,True,True,"2022, July 05","Available. Released 2022, July 13",173 x 77 x 10.3 mm (6.81 x 3.03 x 0.41 in),239 g (8.43 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,IPX4 water resistant__Illuminated RGB logo (on the back)__Pressure sensitive zones (Gaming triggers),"AMOLED, 1B colors, 165Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.2% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 12, upgradable to Android 13",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 512GB 16GB RAM","50 MP, f/1.9, (wide), 1/1.56"", 1.0µm, PDAF__13 MP, f/2.2, (ultrawide)__5 MP, (macro)","LED flash, HDR, panorama","8K@24fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","12 MP, 28mm (wide)","Panorama, HDR",1080p@30fps,"Yes, with stereo speakers (2 amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive, aptX Lossless","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 100% in 42 min__10W reverse wired",,"Phantom Black, Storm White","AI2201_C, AI2201_F, AI2201-1A030EU, AI2201_A, AI2201-1A029EU",,,€ 428.35 / $ 729.00 / £ 853.48,,,"1,717,820 hits",
15,Asus ROG Phone 5s Pro,True,True,True,True,"2021, August 16","Available. Released 2021, August 24",172.8 x 77.3 x 9.9 mm (6.80 x 3.04 x 0.39 in),238 g (8.40 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,Pressure sensitive zones (Gaming triggers)__Touch sensor; ROG Vision monochrome PMOLED display (on the back),"AMOLED, 1B colors, 144Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.0% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 11, upgradable to Android 13, ROG UI",Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,512GB 18GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF__13 MP, f/2.4, 11mm, 125˚ (ultrawide)__5 MP, f/2.0, (macro)","LED flash, HDR, panorama","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","24 MP, f/2.5, 27mm (wide), 0.9µm","Panorama, HDR",1080p@30fps,"Yes, with stereo speakers (2 amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 70% in 30 min, 100% in 52 min__10W reverse wired",,Matte White,ZS676KS,,,About 2000 EUR,"__AnTuTu: 743021 (v8), 844901 (v9)__GeekBench: 14278 (v4.4), 3672 (v5.1)__GFXBench: 58fps (ES 3.1 onscreen)",Endurance rating 110h,"1,079,886 hits",4.4
16,Asus ROG Phone 5s,True,True,True,True,"2021, August 16","Available. Released 2021, August 26",172.8 x 77.3 x 9.9 mm (6.80 x 3.04 x 0.39 in),238 g (8.40 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,RGB light panel (on the back)__Pressure sensitive zones (Gaming triggers),"AMOLED, 1B colors, 144Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.0% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 11, upgradable to Android 13, ROG UI",Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 512GB 18GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF__13 MP, f/2.4, 11mm, 125˚ (ultrawide)__5 MP, f/2.0, (macro)","LED flash, HDR, panorama","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","24 MP, f/2.5, 27mm (wide), 0.9µm","Panorama, HDR",1080p@30fps,"Yes, with stereo speakers (2 amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 70% in 30 min, 100% in 52 min__10W reverse wired",,"Phantom Black, Storm White",ZS676KS,,,About 1030 EUR,,,"916,359 hits",
17,Asus Smartphone for Snapdragon Insiders,True,True,True,True,"2021, July 08","Available. Released 2021, August 31",173.2 x 77.3 x 9.6 mm (6.82 x 3.04 x 0.38 in),210 g (7.41 oz),,Nano-SIM + Nano-SIM,,"Super AMOLED, 144Hz, HDR10+, 800 nits (HBM), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~81.8% screen-to-body ratio)",1080 x 2400 pixels (~395 ppi density),Corning Gorilla Glass Victus,Always-on display,Android 11,Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,512GB 16GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF, OIS__8 MP, f/2.4, 80mm (telephoto), PDAF, 3x optical zoom, OIS__12 MP, f/2.2, 112˚, 14mm (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF","Dual-LED flash, HDR, panorama","8K@30fps, 4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR","24 MP, f/2.5, 27mm (wide), 0.9µm",HDR,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,USB Type-C,"Fingerprint (rear-mounted, ultrasonic), accelerometer, gyro, proximity, compass",Li-Po 4000 mAh,"65W wired, PD3.0, QC5, 50% in 30 min, 100% in 50 min",,Midnight blue,,,,About 1270 EUR,,,"501,857 hits",
18,Asus Zenfone 8 Flip,True,True,True,True,"2021, May 12","Available. Released 2021, May 13",165 x 77.3 x 9.6 mm (6.50 x 3.04 x 0.38 in),230 g (8.11 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,,"Super AMOLED, 90Hz, HDR10+, 700 nits (HBM), 1000 nits (peak)","6.67 inches, 107.4 cm2 (~84.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",Corning Gorilla Glass 6,Always-on display,"Android 11, upgradable to Android 13",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,microSDXC (dedicated slot),"128GB 8GB RAM, 256GB 8GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF__8 MP, f/2.4, 80mm (telephoto), PDAF, 3x optical zoom__12 MP, f/2.2, 112˚, 14mm (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF","Dual-LED flash, HDR, auto panorama (motorized rotation)","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR",Motorized flip-up main camera module,"Dual-LED flash, HDR, auto panorama (motorized rotation)","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 5000 mAh,"30W wired, PD3.0",,"Galactic Black, Glacier Silver","ZS672KS, I004D",,,About 380 EUR,__AnTuTu: 675851 (v8) | 797848(v9)__GeekBench: 3673 (v5.1)__GFXBench: 62fps (ES 3.1 onscreen),Endurance rating 98h,"922,679 hits",4.2
19,Asus Zenfone 8,True,True,True,True,"2021, May 12","Available. Released 2021, May 13",148 x 68.5 x 8.9 mm (5.83 x 2.70 x 0.35 in),169 g (5.96 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,IP68 dust/water resistant (up to 1.5m for 30 min),"Super AMOLED, 120Hz, HDR10+, 700 nits (HBM), 1100 nits (peak)","5.9 inches, 84.0 cm2 (~82.9% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~446 ppi density)",Corning Gorilla Glass Victus,Always-on display,"Android 11, upgradable to Android 13",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 256GB 16GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF, OIS__12 MP, f/2.2, 112˚, 14mm (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF","LED flash, HDR, panorama","8K@24fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR","12 MP, f/2.5, 28mm (standard), 1/2.93"", 1.22µm, dual pixel PDAF",,"4K@30fps, 1080p@30/60fps","Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,FM radio (market/region dependent),"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 4000 mAh,"30W wired, PD3.0, 60% in 25 min, 100% in 80 min__Reverse wired",,"Obsidian Black, Horizon Silver","ZS590KS, ZS590KS-2A007EU, I006D",,,€ 389.95 / £ 535.98,__AnTuTu: 676001 (v8) | 799738 (v9)__GeekBench: 3604 (v5.1)__GFXBench: 61fps (ES 3.1 onscreen),Endurance rating 88h,"2,493,351 hits",4.5
20,Asus ROG Phone 5 Ultimate,True,True,True,True,"2021, March 10","Available. Released 2021, June 07",172.8 x 77.3 x 10.3 mm (6.80 x 3.04 x 0.41 in),238 g (8.40 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,Pressure sensitive zones (Gaming triggers)__Touch sensor; ROG Vision monochrome PMOLED display (on the back),"AMOLED, 1B colors, 144Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.0% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 11, upgradable to Android 13, ROG UI",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,512GB 18GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF__13 MP, f/2.4, 11mm, 125˚ (ultrawide)__5 MP, f/2.0, (macro)","LED flash, HDR, panorama","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","24 MP, f/2.5, 27mm (wide), 0.9µm","Panorama, HDR",1080p@30fps,"Yes, with DTS:X stereo speakers (2 dedicated amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 70% in 30 min, 100% in 52 min__10W reverse wired",,Matte White,"ZS673KS, ZS673KS-1B063IN, I005DC",,,About 1300 EUR,,,"1,054,227 hits",
21,Asus ROG Phone 5 Pro,True,True,True,True,"2021, March 10","Available. Released 2021, July 02",172.8 x 77.3 x 10.3 mm (6.80 x 3.04 x 0.41 in),238 g (8.40 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,Pressure sensitive zones (Gaming triggers)__Touch sensor; ROG Vision color PMOLED display (on the back),"AMOLED, 1B colors, 144Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.0% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 11, upgradable to Android 13, ROG UI",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,512GB 16GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF__13 MP, f/2.4, 11mm, 125˚ (ultrawide)__5 MP, f/2.0, (macro)","LED flash, HDR, panorama","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","24 MP, f/2.5, 27mm (wide), 0.9µm","Panorama, HDR",1080p@30fps,"Yes, with DTS:X stereo speakers (2 dedicated amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 70% in 30 min, 100% in 52 min__10W reverse wired",,Glossy Black,"ZS673KS, ZS673KS-1A079IN",,,About 680 EUR,,,"548,460 hits",
22,Asus ROG Phone 5,True,True,True,True,"2021, March 10","Available. Released 2021, April 26",172.8 x 77.3 x 10.3 mm (6.80 x 3.04 x 0.41 in),238 g (8.40 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,RGB light panel (on the back)__Pressure sensitive zones (Gaming triggers),"AMOLED, 1B colors, 144Hz, HDR10+, 800 nits (typ), 1200 nits (peak)","6.78 inches, 109.5 cm2 (~82.0% screen-to-body ratio)",1080 x 2448 pixels (~395 ppi density),Corning Gorilla Glass Victus,,"Android 11, upgradable to Android 13, ROG UI",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 256GB 16GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF__13 MP, f/2.4, 11mm, 125˚ (ultrawide)__5 MP, f/2.0, (macro)","LED flash, HDR, panorama","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS","24 MP, f/2.5, 27mm (wide), 0.9µm","Panorama, HDR",1080p@30fps,"Yes, with DTS:X stereo speakers (2 dedicated amplifiers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,"USB Type-C 3.1 (side), USB Type-C 2.0 (bottom), OTG, accessory connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 6000 mAh,"65W wired, PD3.0, QC5, 70% in 30 min, 100% in 52 min__10W reverse wired",,"Phantom Black, Storm White","ZS673KS, ZS673KS-1B048IN, ASUS_I005DB, ASUS_I005DA, I005DA, I005DB",,,€ 382.24 / £ 899.00,"__AnTuTu: 718864 (v8)__GeekBench: 14536 (v4.4), 3745 (v5.1)__GFXBench: 72fps (ES 3.1 onscreen)",Endurance rating 110h,"2,895,830 hits",4.4
23,Asus Zenfone 7 Pro,True,True,True,True,"2020, August 26","Available. Released 2020, September 01",165.1 x 77.3 x 9.6 mm (6.5 x 3.04 x 0.38 in),230 g (8.11 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,,"Super AMOLED , 90Hz, HDR10+, 700 nits (HBM)","6.67 inches, 107.4 cm2 (~84.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",Corning Gorilla Glass 6,,"Android 10, upgradable to Android 12, ZenUI",Qualcomm SM8250 Snapdragon 865 5G+ (7 nm+),Octa-core (1x3.10 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,microSDXC (dedicated slot),256GB 8GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF, OIS__8 MP, f/2.4, 80mm (telephoto), PDAF, OIS, 3x optical zoom__12 MP, f/2.2, 113˚, 17mm (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF","Dual-LED flash, HDR, auto panorama (motorized rotation)","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR",Motorized flip-up main camera module,"Dual-LED flash, HDR, auto panorama (motorized rotation)","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,USB Type-C,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",Li-Po 5000 mAh,"30W wired, PD3.0, 60% in 34 min, 100% in 93 min__Reverse wired",,"Aurora Black, Pastel White","ZS671KS, ASUS_I002DD",,,About 670 EUR,__AnTuTu: 602934 (v8)__GeekBench: 3302 (v5.1)__GFXBench: 46fps (ES 3.1 onscreen),Endurance rating 99h,"1,165,126 hits",4.4
24,Asus Zenfone 7,True,True,True,True,"2020, August 26","Available. Released 2020, September 01",165.1 x 77.3 x 9.6 mm (6.5 x 3.04 x 0.38 in),230 g (8.11 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 3), aluminum frame",Nano-SIM + Nano-SIM,,"Super AMOLED, 90Hz, HDR10+, 700 nits (HBM)","6.67 inches, 107.4 cm2 (~84.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",Corning Gorilla Glass 6,,"Android 10, upgradable to Android 12, ZenUI",Qualcomm SM8250 Snapdragon 865 5G (7 nm+),Octa-core (1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF__8 MP, f/2.4, 80mm (telephoto), PDAF, 3x optical zoom__12 MP, f/2.2, 113˚, 17mm (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF","Dual-LED flash, HDR, auto panorama (motorized rotation)","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR",Motorized flip-up main camera module,"Dual-LED flash, HDR, auto panorama (motorized rotation)","8K@30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 720p@480fps; gyro-EIS, HDR","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX Adaptive","GPS (L1+L5), GLONASS (L1), BDS (B1+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)",Yes,No,USB Type-C,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",Li-Po 5000 mAh,"30W wired, PD3.0, 60% in 34 min, 100% in 93 min__Reverse wired",,"Aurora Black, Pastel White","ZS670KS, ASUS_I002D, I002D",,,About 910 EUR,,,"864,228 hits",
